Site,Platform,ElementType,Label,Description,ByType,By
mx_vns,tablet,Link,headerV3_lnkCat3DropDown_2,the 2nd category in the third category drop down in the new header,xpath,"//div[@class='headerV3']//li[contains(@class,'menu-dropdown-l1') and contains(@class,'menu-dropdown-l12')]/ul/li[3]/a"
mx_vns,desktop,Link,headerV3_lnkCat3DropDown_3,the 3rd category in the third category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l12']/ul/li[4]/a"
mx_vns,tablet,Link,headerV3_lnkCat3DropDown_3,the 3rd category in the third category drop down in the new header,xpath,"//div[@class='headerV3']//li[contains(@class,'menu-dropdown-l1') and contains(@class,'menu-dropdown-l12')]/ul/li[4]/a"
mx_vns,desktop,Link,headerV3_lnkCat3DropDown_4,the 4th category in the third category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l12']/ul/li[5]/a"
mx_vns,tablet,Link,headerV3_lnkCat3DropDown_4,the 4th category in the third category drop down in the new header,xpath,"//div[@class='headerV3']//li[contains(@class,'menu-dropdown-l1') and contains(@class,'menu-dropdown-l12')]/ul/li[5]/a"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_car,the car category list in the last category drop down in the new header,xpath,"//div[contains(@class,'headerV3')]//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Vehículos')]"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_car_more,the car category list in the last category drop down in the new header,xpath,"//div[contains(@class,'headerV3')]//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[@title='Ver resto de la categoría México' and @data-id='64']"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_house,the house category list in the last category drop down in the new header,xpath,"//div[contains(@class,'headerV3')]//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Bienes raíces')]"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_house_more,the house category list in the last category drop down in the new header,xpath,"//div[contains(@class,'headerV3')]//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Ver resto de la categoría México') and @data-id='30']"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_job,the job category list in the last category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Empleos')]"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_computer,the computer category list in the last category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Computadoras y electrónica')]"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_hogar,the hogar category list in the last category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Hogar')]"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_baby,the baby category list in the last category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Bebés, niños, embarazadas')]"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_freetime,the freetime category list in the last category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Tiempo libre')]"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_pet,the pet category list in the last category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Mascotas')]"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_industry,the industry category list in the last category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Agro e industria')]"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_event,the event category list in the last category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Eventos y fiestas')]"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_courses,the courses category list in the last category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Cursos')]"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_phone,the phone category list in the last category drop down in the new header,xpath,"//div[contains(@class,'headerV3')]//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Celulares y tablets')]"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_moda,the moda category list in the last category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Moda')]"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_service,the service category list in the last category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[@title='Servicios México']"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_car_motos,the L2 car category link in the last category drop down in the new header,xpath,"//div[contains(@class,'headerV3')]//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Motos')]"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_house_venta,the L2 house category link in the last category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l13']//a[contains(@title,'Inmuebles en venta')]"
mx_vns,All,Link,headerV3_lnkCatLastDropDown_all,the more category list title in the last category drop down in the new header,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='first-l2-menu menu-dropdown-l2 menu-dropdown-more']/a"
mx_vns,All,Label,headerV3_lnkLogo3.0,the logo in new header,xpath,"//span[@class='logo icon-logo-retina']/.."
mx_vns,All,Label,headerV3_lblDraftAdReminder,the draft ad reminder on header,xpath,"//div[@class='header-post-draft slide-in-left']/span[contains(text(),'Termina de publicar el anuncio que empezaste')]"
mx_vns,landscape,Label,headerV3_lblDraftAdReminderInMyAccountList,the draft ad reminder on header,xpath,"//div[@class='number-messages draft-ad-dot']"
mx_vns,portrait,Label,headerV3_lblDraftAdReminderInMyAccountList,the draft ad reminder on header,xpath,"//div[@class='hamburger-menu-btn-container']/..//div[@class='number-messages draft-ad-dot']"
mx_vns,All,Button,header_btnXCloseLocationPickerInput,button to clean location picker,xpath,"//span[@class='icon-close-light']"
mx_vns,portrait,Link,hp_lnkMobileMenuMessage,the my message link on header for mobile,xpath,"//div[@class='profile-information']/ul/li[3]/a"
mx_vns,All,Link,headerV3_sticky,header is sticky,xpath,"//div[@class='headerV3 sticky-nav']//li[@class='menu-dropdown-l1 menu-dropdown-l10']/span"
