Site,Platform,ElementType,Label,Description,ByType,By
All,All,Label,srp_lblAllRECategoryValue,the category for all real estate category,xpath,"//div[@id='filter-attribute']//div[@id='category']//span[contains(text(),'Ver todo Bienes raíces')]"
All,landscape,Button,srp_btnClearAll,the Clear All button,xpath,"//ul[@class='etabs']/li[@class='tab remove']/a"
All,portrait,Button,srp_btnClearAll,the Clear All button,xpath,"//span[@class='clear-all']"
All,All,Button,srp_popUpContactMe,the contact me pop up,xpath,"//div[contains(@class,'modal-container srp-overlay')]"
All,All,Button,srp_btnContactMeClose,the contact me pop up close ,xpath,"//div[contains(@class,'modal-container srp-overlay')]//span[@class='icon-close-small-bold show-icon']"
All,All,Button,srp_lblContactMeVIPLink,the contact me pop up link to vip,xpath,"//div[contains(@class,'modal-container srp-overlay')]//span[@class='linkContactMeOverlayText']"
All,All,Label,srp_btnKeywordFilters,SRP filter keywords search button,xpath,"//div[@id='filter-attribute']//li[contains(@class,'tab keyword-filters')]//a[@href='#keywordFilters']//span[@class='icon-down']"
All,All,Label,srp_txfKeywordsSearchBar,SRP filter keywords search input box,xpath,"//div[@id='keywordFilters']//input[@class='searchBar-keywordFilters']"
All,All,Label,srp_btnSubmitKeywordFilter,SRP submit keywords search button,xpath,"//div[@id='keywordFilters']//input[@class='filterBtn']"
All,All,Label,srp_lblKeywordFilterValue,SRP  keywords search value,xpath,"//div[@class='filterContainer']//a[@href='#keywordFilters']//span[@class='filter-value']"
All,All,Label,srp_lblKeywordFilterChips1,SRP  keywords search value,xpath,"//div[@class='chipKeywords'][1]/span[@class='chipKeywordsTxt']"
All,All,Label,srp_lblKeywordFilterChips2,SRP  keywords search value,xpath,"//div[@class='chipKeywords'][2]/span[@class='chipKeywordsTxt']"
All,All,Label,srp_lblKeywordFilterChips3,SRP  keywords search value,xpath,"//div[@class='chipKeywords'][3]/span[@class='chipKeywordsTxt']"
All,All,Label,srp_lblKeywordFilterChips1FromMoreFilter,SRP  keywords search value,xpath,"//div[@class='chipKeywordWrapper']//div[@class='chipKeywords'][1]/span[@class='chipKeywordsTxt']"
All,All,Label,srp_lblKeywordFilterChips2FromMoreFilter,SRP  keywords search value,xpath,"//div[@class='chipKeywordWrapper']//div[@class='chipKeywords'][2]/span[@class='chipKeywordsTxt']"
All,All,Label,srp_btnKeywordFilterChips1Close,SRP keywords search chips close icon,xpath,"//div[@class='chipKeywords'][1]/span[@class='chipKeywordsClose icon-close']"
All,All,Label,srp_btnKeywordFilterChips2Close,SRP keywords search chips close icon,xpath,"//div[@class='chipKeywords'][2]/span[@class='chipKeywordsClose icon-close']"
All,All,Label,srp_btnKeywordFilterChips1CloseFromMoreFilter,SRP keywords search chips close icon,xpath,"//div[@class='chipKeywordWrapper']//div[@class='chipKeywords'][1]/span[@class='chipKeywordsClose icon-close']"
All,All,Label,srp_btnKeywordFilterChips2CloseFromMoreFilter,SRP keywords search chips close icon,xpath,"//div[@class='chipKeywordWrapper']//div[@class='chipKeywords'][2]/span[@class='chipKeywordsClose icon-close']"
All,All,Label,srp_btnKeywordFilterInputFromMoreFilters,SRP keywords search input box from more filters,xpath,"//div[@class='attributeInnerWrapper fieldContain filterRangeWrapper']//span[@class='filterButton']/input[@class='searchBar-keywordFilters']"
All,All,Label,srp_btnKeywordFilterSubmitFromMoreFilters,SRP keywords search button from more filters,xpath,"//div[@class='attributeInnerWrapper fieldContain filterRangeWrapper']//span[@class='filterButton']/input[@class='filterBtn']"
All,All,Label,srp_lblKeywordsMobile,SRP keywords input in filters for mobile,xpath,"//span[@class='filterButton']/input[@name='keywords']"
All,portrait,Label,srp_lblMoreFiltersMobile,SRP Mas filtros input in filters for mobile,xpath,"//div[@class='viewMoreFilters filter-field']/span[text()='Más filtros']"
All,portrait,Label,srp_lblMenosFiltersMobile,SRP Menos filtros input in filters for mobile,xpath,"//div[@class='viewMoreFilters filter-field']/span[text()='Menos filtros']"
All,All,Button,srp_btnContactMe,the contact me button,xpath,"//div[contains(@class,'tile-panel tileWrapper')][1]//div[@class='float-right contactme']"
All,All,Label,srp_btnSRPFilterMenuLocationPicker,SRP filter chips menu loctaion picker,xpath,"//a[@class='location-link collapsed']"
All,All,Link,srp_lnkNDMDesciption,description of first ad group on development module,xpath,"//div[@id='tileRedesign']//div[contains(@class,'tileV2')][1]//div[contains(@class,'tile-desc')]/a"
All,All,Label,srp_newDevelopmentModule,SRP new development module,xpath,"//div[@id='tileRedesign']//div[contains(@class,'tileV2')][1]"
All,All,Label,srp_labelAdGroupBadge,new development badge label,xpath,"//div[@id='tileRedesign']//div[contains(@class,'promoted-mark labeled')]//span[@class='label URGENT_AD']"
All,All,Label,srp_lblDeveloperModuleUnit,new development unit number,xpath,"//div[contains(@class,'tileV2')][1]//div[@class='dwelling-type']"
All,All,Label,srp_lblDesarrolloLabel,new development DesarrolloLabel name,xpath,"//div[@class='tile-panel tileWrapper LandscapeMode'][1]//div[@class='TOP_AD_FEATURE LandscapeMode srp']/span"
All,All,Label,srp_lblDesarrolloBadge,new development Desarrollo Badge name,xpath,"//div[contains(@class,'tileV2')][1]//span[@class='label-text']"
All,All,Label,srp_lblDesarrolloBedroom,new development Desarrollo bedroom name,xpath,"//div[@class='tile-panel tileWrapper LandscapeMode'][1]//div[@class='icon-bedroomsx2 additional-attributes']"
All,All,Label,srp_lblDesarrolloAreas,new development Desarrollo areas,xpath,"//div[@class='tile-panel tileWrapper LandscapeMode'][1]//div[@class='chiplets-inline-block']"
All,All,Label,srp_lblDesarrolloRightPartBedroomRange,new development Desarrollo bedroom range,xpath,"//div[contains(@class,'tileV2')][1]//div[@class='chiplets-inline-block'][1]"
All,All,Label,srp_lblDesarrolloRightPartSurface,new development Desarrollo areas,xpath,"//div[contains(@class,'tileV2')][1]//div[@class='chiplets-inline-block'][2]"
All,All,Label,srp_lblTileTitleEllipsis,tile ellipsis for title,xpath,"//div[@id='tileRedesign']//div[contains(@class,'tileV2')][1]//div[@class='ellipsis-container']/span"
All,All,Label,srp_lblTileDescriptionPopUp,click tile ellipsis to pop up description,xpath,"//div[@id='tileRedesign']//div[contains(@class,'tileV2')][1]//div[@class='tile-read-more-expanded']"
All,All,Label,srp_lblTileDescriptionPopUpHiden,click tile ellipsis to pop up description,xpath,"//div[@id='tileRedesign']//div[contains(@class,'tileV2')][1]//div[@class='tile-read-more-expanded hidden']"
All,All,Label,srp_lblTileDescriptionPopUpClose,close x pop up description,xpath,"//div[@id='tileRedesign']//div[contains(@class,'tileV2')][1]//div[@class='tile-read-more-expanded']//div[@class='icon-close-small-bold close-icon']"
All,All,Label,srp_lblTileDescriptionPopUpTitle,click tile ellipsis to pop up description read more link to vip,xpath,"//div[@id='tileRedesign']//div[contains(@class,'tileV2')][1]//div[@class='tile-read-more-expanded']/div[@class='tile-expanded-title']"
All,All,Label,srp_lblTileDescriptionPopUpDescription,pop up title,xpath,"//div[@id='tileRedesign']//div[contains(@class,'tileV2')][1]//div[@class='tile-read-more-expanded']//div[@class='expanded-description']"
All,All,Label,srp_lblTileDescriptionPopUpReadMore,click tile ellipsis to pop up description read more link to vip,xpath,"//div[@id='tileRedesign']//div[contains(@class,'tileV2')][1]//div[@class='tile-read-more-expanded']/div[@class='read-more-link']"
All,All,Label,srp_lblSRPSEOBreadcrumb,srp seo breadcrumb,xpath,"//span[@class='breadcrumbs']"
All,All,Button,srp_btnMapView,the map view button,xpath,"//div[@class='map-view-button']"
All,All,Button,srp_btnMapToggle,the map toggle button,xpath,"//div[contains(@class,'map-view-button')]//div[contains(@class,'map-toggle')]//div[@class='icon-map-toggle']"
All,ALL,Button,srp_btnListToggle,the list toggle button,xpath,"//div[@class='icon-list-toggle']"
All,ALL,Button,srp_btnMobileListToggle,the mobile list toggle button,xpath,"//div[@class='icon-list-view-mobile']"
All,ALL,Button,srp_txfMapToggleText,the map toggle text,xpath,"//div[@class='map-toggle']//div[@class='map-toggle-text']"
All,ALL,Button,srp_txfMapListToggleText,the map toggle text,xpath,"//div[@class='list-toggle']//div[@class='map-toggle-text']"
All,ALL,Label,srp_lblMapContainer,the list toggle button,xpath,"//div[contains(@class,'mapContainer')]"
All,ALL,Button,srp_btnMapZoomIn,the map zoom in button,xpath,"//button[@title='Acerca la imagen']"
All,ALL,Button,srp_btnMapZoomOut,the map zoom out button,xpath,"//button[@title='Aleja la imagen']"
All,All,Label,srp_lblPaginationOnMap,the list toggle button,xpath,"//div[@class='srp-map-ad-count']"
All,All,Label,srp_lblSRPMapPaginationBarText,srp map view pagination next 24 link,xpath,"//div[contains(@class,'mapContainer')]//div[@class='srp-map-ad-count']//span[text()]"
All,All,Label,srp_txfSRPGridViewText,the map grid view text,xpath,"//div[contains(@class,'map-view-button')]//div[@class='list-toggle']/span"
All,All,Label,srp_txfSRPGridViewIcon,the map grid view icon,xpath,"//div[contains(@class,'map-view-button')]//div[@class='list-toggle']/div[@class='icon-list-toggle']"
All,All,Label,srp_txfSRPMapViewText,the map view text,xpath,"//div[@class='desktop-map-view-button list-mode']//div[@class='map-toggle']/span"
All,All,Label,srp_txfSRPMapViewIcon,the map view icon,xpath,"//div[@class='desktop-map-view-button list-mode']//div[@class='map-toggle']//div[@class='icon-map-toggle']"
All,All,Label,srp_txfFeatureLabel,srp feature label,xpath,"//div[contains(@class,'tile-promoted-features')]//span/span"
All,All,Label,srp_txfUrgentFeatureLabel,srp urgent feature label,xpath,"//div[contains(@class,'tileV2')][1]//div[contains(@class,'tile-promoted-features one-liner URGENT_AD')]//span"
All,All,Label,srp_lblSRPMapTooltip,the map view tooltip for refresh user,xpath,"//div[@class='map-tooltip']"
All,All,Label,srp_lblSRPMapLocationTooltipBar,the map view Approximate Location Tooltip,xpath,"//div[contains(@class,'mapContainer')]//div[@class='srp-map-location-tooltip-bar']"
All,All,Label,srp_lblSRPMapApproximateLocationTooltipOverlay,the map view Approximate Location Tooltip Overlay,xpath,"//div[contains(@class,'mapContainer')]//div[@class='srp-map-location-tooltip-text']"
All,All,Label,srp_lblSRPMapApproximateLocationTooltipOverlayClose,the map view Approximate Location Tooltip Overlay,xpath,"//div[@class='srp-map-location-tooltip-text']//button"
All,All,Label,srp_lblSRPMapApproximateLocationTooltipBarText,the map view Approximate Tooltip bar text,xpath,"//div[@class='srp-map-location-tooltip-bar']//div[1]//span/strong"
All,All,Label,srp_lblSRPMapExactLocationTooltipBarText,the map view exact Tooltip bar text,xpath,"//div[@class='srp-map-location-tooltip-bar']//div[2]//span/strong"
All,All,Label,srp_lblSRPMapApproximateLocationTooltipText,the map view approximate Tooltip text,xpath,"//div[@class='srp-map-location-tooltip-text']//table//tr[1]//td[2]"
All,All,Label,srp_lblSRPMapExactLocationTooltipText,the map view exact Tooltip text,xpath,"//div[@class='srp-map-location-tooltip-text']//table//tr[2]//td[2]"
All,All,Label,srp_btnDesktopSRPMapViewButton,the map view button show in desktop,xpath,"//div[@class='desktop-map-view-button']"
All,All,Label,srp_btnMobileSRPMapViewButton,the map view button show in mobile,xpath,"//div[@class='map-view-button']"
All,All,Label,srp_btnPriceFilterSend,the price filter send button,xpath,"//input[@name='attr.Price.amount']/../..//input[@id='filterSendButton']"
All,All,Label,srp_btnSurfaceFilterSend,the surface filter send button,xpath,"//input[@name='attr.AreaInMeters']/../..//input[@id='filterSendButton']"
All,All,Label,srp_btnMileageFilterSend,the mileage filter send button,xpath,"//input[@name='attr.CarMileageInKms']/../..//input[@id='filterSendButton']"
All,All,Label,srp_btnCarYearFilterSend,the car year filter send button,xpath,"//input[@name='attr.CarYear']/../..//input[@id='filterSendButton']"
All,All,Label,srp_lblMapApproximatePinIcon,the approximate location Pin icon,xpath,"//div[@class='srp-map-v2']//div[@class='pin-type-icon']"
All,All,Label,srp_lblMapApproximatePinPrice,the approximate location Pin price,xpath,"//div[@class='srp-map-v2']//div[contains(@class,'srp-map-pin approximate')]//div[@class='price']//span[@class='ad-price']"
All,All,Label,srp_lblMapInfoWindow,the approximate location Pin info window,xpath,"//div[@class='srp-map-v2']//div[@class='srp-map-infowindow']"
All,All,Label,srp_lblMapInfoWindowPrice,the approximate location Pin info window price,xpath,"//div[@class='srp-map-infowindow']//div[@class='infobox-text-container']//div[@class='infobox-price']//span"
All,All,Label,srp_lblMapInfoWindowBedroomicon,the approximate location Pin info window bedroom icon,xpath,"//div[@class='infobox-features']//div[@class='icon-bedroomsV2 infobox-feature-icon']"
All,All,Label,srp_lblMapInfoWindowBathicon,the approximate location Pin info window bath room icon,xpath,"//div[@class='infobox-features']//div[@class='icon-bathsV2 infobox-feature-icon']"
All,All,Label,srp_lblMapInfoWindowGarageicon,the approximate location Pin info window Garage icon,xpath,"//div[@class='infobox-features']//div[@class='icon-carsV2 infobox-feature-icon']"
All,All,Label,srp_lblMapInfoWindowAreaicon,the approximate location Pin info window Area icon,xpath,"//div[@class='infobox-features']//div[@class='icon-areaV2 infobox-feature-icon']"
All,All,Label,srp_lblMapInfoWindowBedroomValue,the approximate location Pin info window bedroom Value ,xpath,"//div[@class='infobox-features']//div[@class='infobox-feature-number'][1]"
All,All,Label,srp_lblMapInfoWindowBathValue,the approximate location Pin info window bathroom Value ,xpath,"//div[@class='infobox-features']//div[@class='infobox-feature-number'][2]"
All,All,Label,srp_lblMapInfoWindowGarageValue,the approximate location Pin info window garage Value ,xpath,"//div[@class='infobox-features']//div[@class='infobox-feature-number'][3]"
All,All,Label,srp_lblMapInfoWindowAreaValue,the approximate location Pin info window Area Value ,xpath,"//div[@class='infobox-features']//div[@class='infobox-feature-number'][4]"
All,All,Label,srp_lblMapInfoWindowApproximateName,the approximate location Pin info window appricimate location name ,xpath,"//div[@class='infobox-text-container']//div[@class='infobox-neighborhood']"
All,All,Label,srp_lblMapGroupInfoWindow,the group approximate location Pin info window,xpath,"//div[@class='srp-map-v2']//div[@class='srp-map-infowindow']//div[@class='group-infowindow']"
All,All,Label,srp_lblMapGroupInfoWindowTitle,the group approximate location Pin info window title,xpath,"//div[@class='group-infowindow']//div[@class='group-infowindow-title']"
All,All,Label,srp_lblMapGroupInfoWindowPrice,the group approximate location Pin info window price,xpath,"//div[@class='group-infowindow']//div[@class='single-ad-infowindow-container'][1]//span[@class='ad-price']"
All,All,Label,srp_lblMapGroupInfoWindowBedroomValue1,the group approximate location Pin info window bedroom Value ,xpath,"//div[@class='group-infowindow']//div[@class='single-ad-infowindow-container'][1]//div[@class='infobox-features']//div[@class='infobox-feature-number'][1]"
All,All,Label,srp_lblMapGroupInfoWindowBathValue1,the group approximate location Pin info window bathroom Value ,xpath,"//div[@class='group-infowindow']//div[@class='single-ad-infowindow-container'][1]//div[@class='infobox-features']//div[@class='infobox-feature-number'][2]"
All,All,Label,srp_lblMapGroupInfoWindowGarageValue1,the group approximate location Pin info window garage Value ,xpath,"//div[@class='group-infowindow']//div[@class='single-ad-infowindow-container'][1]//div[@class='infobox-features']//div[@class='infobox-feature-number'][3]"
All,All,Label,srp_lblMapGroupInfoWindowAreaValue1,the group approximate location Pin info window Area Value ,xpath,"//div[@class='group-infowindow']//div[@class='single-ad-infowindow-container'][1]//div[@class='infobox-features']//div[@class='infobox-feature-number'][4]"
All,All,Label,srp_lblMapGroupInfoWindowAreaValue2,the group approximate location Pin info window Area Value ,xpath,"//div[@class='group-infowindow']//div[@class='single-ad-infowindow-container'][2]//div[@class='infobox-features']//div[@class='infobox-feature-number'][4]"
All,All,Label,srp_lblFeaturedCarousel,the desarrollo featured carousel,xpath,"//div[@class='featured-carousel-clickable']"
All,All,Label,srp_lblFeaturedCarouselInfoPanel,the desarrollo featured carousel info Panel,xpath,"//div[@class='featured-carousel-item slick-slide slick-current slick-active']//div[@class='featured-carousel-info-panel']"
All,All,Label,srp_lblFeaturedCarouselInfoLogo,the desarrollo featured carousel info logo,xpath,"//div[@class='featured-carousel-item slick-slide slick-current slick-active']//div[@class='featured-carousel-info-logo']"
All,All,Label,srp_lblFeaturedCarouselInfoName,the desarrollo featured carousel info name,xpath,"//div[@class='featured-carousel-item slick-slide slick-current slick-active']//div[@class='featured-carousel-info-name']"
All,All,Label,srp_lblFeaturedCarouselInfoNeighborhood,the desarrollo featured carousel info Neighborhood,xpath,"//div[@class='featured-carousel-item slick-slide slick-current slick-active']//div[@class='featured-carousel-info-neighborhood']"
All,All,Label,srp_lblFeaturedCarouselInfoPrice,the desarrollo featured carousel info price,xpath,"//div[@class='featured-carousel-item slick-slide slick-current slick-active']//div[@class='featured-carousel-info-price']"
All,All,Label,srp_btnContactarReply,the srp reply contactar button,xpath,"//div[contains(@class,'tileV2')][1]//div[@class='tile-contact-us']"
All,All,Label,srp_btnDesarrolloContactarReply,the srp dessarrollo reply contactar button,xpath,"//div[contains(@class,'tileV2')][1]//div[@class='tile-contact-us']"
All,All,Label,srp_lblReplyForm,the srp reply contactar button,xpath,"//div[@class='reply-form']"
All,All,Label,srp_lblReplyFormTitle,the srp reply contactar button,xpath,"//div[@class='reply-form']//div[@class='reply-title']"
All,All,Label,srp_lblReplyFormPrice,the srp reply contactar button,xpath,"//div[@class='reply-form']//div[@class='infobox-price']"
All,All,Label,srp_lblReplyFormMaskPhone,the srp reply contactar button,xpath,"//div[@class='seller-phone']//span[@class='mask-phone']"
All,All,Label,srp_lblReplyFormRealPhone,the srp reply contactar button,xpath,"//div[@class='seller-phone']//span[@class='real-phone']"
All,All,Label,srp_btnReplyFormRealPhone,the srp reply contactar button,xpath,"//div[@class='seller-phone']//span[@class='display-phone']"
All,All,Label,srp_btnReplyFormSubmit,the srp reply form submit button,xpath,"//div[@class='reply-container']//div[@class='reply-submit-button']"
All,All,Label,srp_txfReplySendSuccessMessage,the srp reply success message,xpath,"//div[@class='reply-success-overlay']//div[@class='message-sent-text']"
All,All,Label,srp_btnReplySendSuccessClose,the srp reply success message close,xpath,"//div[@class='reply-success-overlay']//div[@class='close-button']"
All,All,Label,srp_btnReplySendSuccessOverlay,the srp reply success overlay,xpath,"//div[@class='reply-success-overlay']"
All,All,Label,srp_lblReplyFormNameError,the srp reply form error,xpath,"//div[@class='reply-input'][2]//div[@class='invalid-hint']"
All,All,Label,srp_lblReplyFormEmailError,the srp reply form error,xpath,"//div[@class='reply-input'][3]//div[@class='invalid-hint']"
All,All,Label,srp_lblReplyFormPhoneError,the srp reply form error,xpath,"//div[@class='reply-input'][4]//div[@class='invalid-hint']"
All,All,Label,srp_lblReplyFormDesarrolloPhoneError,the srp reply form desarrollo phone error,xpath,"//div[@class='reply-input'][5]//div[@class='invalid-hint']"
All,All,Label,srp_lblReplyFormDesarrolloLoginPhoneError,the srp reply form desarrollo phone error,xpath,"//div[@class='reply-input'][3]//div[@class='invalid-hint']"
All,All,Label,srp_btnMapSchoolButton,the srp map school explore,xpath,"//div[@class='srp-map-explore-bar']//div[@class='icon-schools explore-bar-button-icon']"
All,All,Label,srp_btnMapSchoolExploreName,the srp map school explore,xpath,"//div[@class='srp-map-explore-bar']//div[@class='explore-bar-button']"
All,All,Label,srp_lblMapExplorePins,the srp map explore  pins,xpath,"//div[@class='srp-map-places-pin'][1]"
All,All,Label,srp_btnMapSchoolExploreTitle,the srp map school explore title,xpath,"//div[@class='srp-map-explore-bar active-layer']//div[@class='school-title']"
All,All,Label,srp_btnMapSchoolExploreBody,the srp map school explore body,xpath,"//div[@class='srp-map-explore-bar active-layer']//div[@class='school-body']"
All,All,Label,srp_btnMapSchoolExploreClose,the srp map school explore close,xpath,"//div[@class='srp-map-explore-bar active-layer']//div[@class='explore-close-button']"
All,All,Label,srp_btnMapEntertainmentButton,the srp map entertainment explore,xpath,"//div[@class='icon-entertainment explore-bar-button-icon']"
All,All,Label,srp_btnMapEntertainmentButtonName,the srp map entertainment explore,xpath,"//div[@class='srp-map-explore-bar']//div[@class='explore-bar-button'][2]//div[2]"
All,All,Label,srp_btnMapExplore,the srp map entertainment explore,xpath,"//div[@class='srp-map-explore-bar active-layer']"
All,All,Label,srp_btnMapRestaurantesExplore,the srp map Restaurantes explore,xpath,"//div[@class='srp-map-explore-bar-container']//div[@class='entertainment-button'][1]"
All,All,Label,srp_btnMapBarsExplore,the srp map bars explore,xpath,"//div[@class='srp-map-explore-bar-container']//div[@class='entertainment-button'][2]"
All,All,Label,srp_btnMapSupermarketsExplore,the srp map supermarketing explore,xpath,"//div[@class='srp-map-explore-bar-container']//div[@class='entertainment-button'][3]"
All,All,Label,srp_btnMapCafeExplore,the srp map cafe explore,xpath,"//div[@class='srp-map-explore-bar-container']//div[@class='entertainment-button'][4]"
All,All,Label,srp_btnMapShoppingExplore,the srp map shopping explore,xpath,"//div[@class='srp-map-explore-bar-container']//div[@class='entertainment-button'][5]"
All,All,Label,srp_btnMapCinemasExplore,the srp map Cinemas explore,xpath,"//div[@class='srp-map-explore-bar-container']//div[@class='entertainment-button'][6]"
All,All,Label,srp_distritoFederalInLocationPicker, the srp location picker appeared after type location,xpath,"//ul[@class='locationPicker-selMenu']//li[@id='ChIJJyk1sTYAzoURW4rR6E6e_d4']"
za,All,Label,srp_sectionTitle, the srp sectiontitle behind breadcrumb,xpath,"//div[@class='breadcrumbs liquid']//h2[@class='category-title']"
za,All,Button,srp_btnDotDotDot,DotDotDot for seo ,xpath,"//div[@class='view']//span[contains(@class,'toggle-suffix-description')][1]"
za,All,label,srp_description_span2,description span for view more ,xpath,"//div[@class="view"]//span[@class='description-text']/span[1]"
za,All,label,srp_ad_area,the area of ad ,xpath,"//div[@class='view']//div[@class='related-content']"
za,All,Label,srp_quickFilterContainer,quick filter container,xpath,"//div[@id='quickFilter']"
za,All,Label,srp_lblQuickFilterPriceTitle,quick filter for price title,xpath,"//div[@class='quickfilter-text']/span[1]"
za,All,Button,srp_btnQuickFilterPriceSkip,quick filter for price skip,xpath,"//span[@class='skip quickfilter-links']"
za,All,Button,srp_btnQuickFilterPrice,quick filter for price button,xpath,"(//span[@class='quick-filter-link'])[4]"
za,All,Label,srp_lblQuickFilterLocationTitle,quick filter for location title,xpath,"//div[@class='quickfilter-text']/span[1]"
za,All,Button,srp_btnQuickFilterLocationSkip,quick filter for location skip,xpath,"//span[@class='skip quickfilter-links']"
za,All,Button,srp_btnQuickFilterLocation,quick filter for location button,xpath,"(//span[@class='quick-filter-link'])[1]"
za,All,Label,srp_lblQuickFilterFinal,quick filter for final step,xpath,"//div[@class='end-message']/div[1]"
za,All,Button,srp_btnQuickFilterFinalClose,quick filter for final step close,xpath,"//div[@class='filter-done']"
za,All,Label,srp_lblAdTitle,the srpsectionTitle on ads,xpath,"//*[@id="wrapper"]//div[@class='results list-view']//div[@class='section-divider ads']//h2[@class='category-title']/span"
za,All,Button,srp_lastAd,last ad,css,.related-content>div:nth-last-of-type(2)
ie,All,Button,srp_lastAd,last ad,css,.view>div:nth-last-of-type(1) .addAdTofav.loggedIn
pl,All,Button,srp_lastAd,last ad,css,.view>div:nth-last-of-type(1) .addAdTofav.loggedIn
sg,All,Button,srp_lastAd,last ad,css,.view>div:nth-last-of-type(1) .addAdTofav.loggedIn
za,All,Label,srp_lblLegacyAdTitle,legacy srp section title on ads,css,.section-divider.ads .section-ads-title
ie,All,Label,srp_lblLegacyAdTitle,legacy srp section title on ads,css,.list-view .section-divider:nth-of-type(5)
pl,All,Label,srp_lblLegacyAdTitle,legacy srp section title on ads,css,.list-view .section-divider:nth-of-type(5)
sg,All,Label,srp_lblLegacyAdTitle,legacy srp section title on ads,css,.list-view .section-divider:nth-of-type(5)
za,All,Label,srp_lblTopAdTitle,srp top ad section title,css,.section-divider.top-ads .section-title-wrapper span
za,All,Button,srp_btnTopAdSection,srp top ad section,css,.topAdsContainer
za,desktop,Button,srp_crossLink,srp top ad section,css,.left-wrapper div.moreSearches:nth-of-type(2)
za,desktop,Button,srp_crossLinkTitle,srp top ad section,css,.left-wrapper div.moreSearches:nth-of-type(2) .titleContainer
za,desktop,Button,srp_crossLinkLi,srp top ad section,css,.left-wrapper div.moreSearches:nth-of-type(2) li
za,mobile,Button,srp_crossLink,srp top ad section,css,#wrapper div.moreSearches:nth-of-type(7)
za,mobile,Button,srp_crossLinkTitle,srp top ad section,css,#wrapper div.moreSearches:nth-of-type(7) .titleContainer
za,mobile,Button,srp_crossLinkLi,srp top ad section,css,#wrapper div.moreSearches:nth-of-type(7) li
