Site,Platform,ElementType,Label,Description,ByType,By
All,All,Link,hp_lnkSafety,link of safety,xpath,"//h3[@class='faq']/a"
All,All,Label,hp_lblAllGalleryAdImage,image of all the displayed gallery ad,xpath,"//div[@class='card card-galleryCard']//img[@class='lazy ad-image']"
All,All,Link,hp_btnFirstGalleryAdFavorite,link of first ad's favorite in gallery,xpath,"//div[@class='card card-galleryCard']/div/div/div[3]/span/section/span[2]"
All,All,TextField,hp_txfFirstGalleryAdPrice,link of first ad's price in gallery,xpath,"//div[@class='card card-galleryCard']/div/div/div[3]/span/section/span[@class='price-text']"
All,All,Label,hp_lblFirstGalleryAdImage,link of first ad in gallery,xpath,"//div[@class='card card-galleryCard']/div/div/div[3]/span/div/a"
All,landscape,Link,hp_lnkMyAdsRight,link to myAds,xpath,"//*[contains(@class,'rot-link-toConvert my-ads')]"
All,All,Link,hp_lnkRealtors,link to Vivanuncios for real estate,xpath,"//a[contains(text(),'Agentes inmobiliarios')]"
All,All,Link,hp_lnkShop,link to Vivanuncios for shop,xpath,"//a[contains(text(),'Academia ProTool')]"
All,All,Link,hp_lnkeBaysites,link to Vivanuncios for eBay classifieds sites,xpath,"//a[contains(text(),'Sitios de clasificados de eBay')]"
All,All,Link,hp_lnkMobileApps,link to Vivanuncios for Mobile apps,xpath,"//a[contains(text(),'Aplicaciones móviles')]"
All,All,Link,hp_lnkProperties,link to Vivanuncios for Properties,xpath,"//a[contains(text(),'Precios de inmuebles')]"
mx_vns,All,Link,hp_lnkLocation,link to Vivanuncios for Locations,xpath,"//a[contains(text(),'Ubicaciones')]"
All,All,Link,hp_lnkFeature,link to Vivanuncios for Featured searches,xpath,"//a[contains(text(),'Búsquedas destacadas')]"
All,All,Link,hp_lnkActivityCardAd,link of activity card's ad,xpath,"//div[@class='feed-tile']"
All,All,Link,hp_lnkActivityCardAdImg,link of activity card's ad image,xpath,"//div[@class='refresh-div']//div[@class='user-photo-wrapper']/img"
All,landscape,Button,hp_btnMessage,the message button in header on hp,xpath,//div[@class='icon-messages-blue']
All,All,Link,hp_lnkFirstTopSearch,the first link of top searched,xpath,//div[@class='top-searches']//div[@class='top-content-wrapper']/div[1]/a
All,All,Link,hp_lnkFirstTopLocation,the first link of top location,xpath,"//div[@class='tab-content locations-wrapper container-width-3']//div[@class='top-content-wrapper']/div[1]/a"
All,All,Label,hp_pnlSearchBar,the welcome text on mobile,xpath,//section[@class='search-controls']
mx_vns,landscape,Label,hp_lblMyAds,the label for my ads,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'Mis anuncios')]/.."
mx_vns,landscape,TextField,hp_txfMyAds,the text of my ads of my account,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'Mis anuncios')]"
mx_vns,landscape,TextField,hp_txfPromoteAds,thge text of promot ads,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'Destacar mis anuncios')]"
mx_vns,landscape,TextField,hp_txfMyMsg,the text of my message,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'Mis mensajes')]"
mx_vns,landscape,TextField,hp_txfFavorite,the text my favoritos,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'Favoritos')]"
mx_vns,landscape,TextField,hp_txfMyAlert,the text my alert,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'Búsquedas guardadas')]"
mx_vns,landscape,TextField,hp_txfMyProfile,the text my profile,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'Mi perfil')]"
mx_vns,landscape,TextField,hp_txfPriceGuide,the text price guide,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'Guía de precios')]"
mx_vns,landscape,TextField,hp_txfLogout,the text logout,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'Cerrar sesión')]"
mx_vns,portrait,Label,hp_lblMyAds,the label for my ads,xpath,"//div[contains(@class,'headerV3') or contains(@class,'menu-container')]//div[contains(text(),'Mis anuncios')]/.."
